Customer_ID,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6
121,5.375075094451323,70.10393423469687,67.53363591753578,6.643880787545953,18.408199679914315,0.4598830499446877
122,8.474481595885726,46.27254485583214,64.45361223600426,12.870777826111295,5.37537788393996,15.666382259914489
123,7.516249142671557,57.97328171967949,46.82834915174017,10.647863743095456,12.420274035903743,9.484753697757766
124,4.904929770144232,45.30709095520569,69.4617024410607,14.83418443762224,20.24181901391354,10.047981870137823
125,3.0098933290983245,35.845485120479005,16.467296802941462,20.165644335667213,14.970179488085464,14.675468357650944
126,10.968369501734824,48.90068875414456,8.95356955181823,19.31825449168041,12.258029090680711,4.986343845388375
127,4.687994324595702,40.92210749180492,21.579968921359168,14.073321577104029,7.459676321653639,5.505639117302437
128,4.965257267626431,44.213213834762826,4.566948487145188,22.204622308060568,7.659044000338552,12.599641262490485
129,1.799862033108361,58.00360895299578,42.49356224008256,11.6332764715269,15.398199969558371,19.61059215294044
130,8.742905036249223,35.58688352722488,74.92845538359691,24.211285825683305,22.865205308086853,16.10694153659728
131,7.630504483596375,3.0158038508429845,3.147483253480772,1.9245672914894256,15.222301366535708,7.731231254157811
132,2.4284657406763643,12.135961593222795,9.768793120802144,25.7758208108993,12.829018599510572,11.188766615231952
133,0.9061915017742695,32.45693402022584,36.17592226267482,17.6767131986464,16.804961735502662,4.437283722299958
134,7.485492322821844,53.63716543068031,74.7100014022324,10.262011741304542,10.699729082525517,1.9403751727641243
135,7.199623357092488,43.902619974953225,25.29248839814004,5.323161417467688,1.38327387981806,20.35009705934788
136,3.0058547969803024,48.12176975463559,40.57878469507139,12.937947194977198,12.932826765191926,6.900072638893059
137,10.459499184754511,35.46664071464526,3.325828724031368,5.253074726003126,22.025381543623745,4.621926084132453
138,1.6616368095899026,45.56490962372597,11.867456076967107,4.490953409064838,4.031967674226172,17.982069444802303
139,4.755682811468621,24.347290398285004,78.93040983670775,16.668497450150305,15.870112488875312,16.069343531466835
140,10.379775121843588,34.79351185955321,77.20949571488364,14.123287563708184,4.621474839158299,16.462930276350065
141,4.6170004861873455,55.07665085402672,0.3951984747527692,18.092592934495425,12.32403674288087,5.951259726011954
142,7.023785424304941,64.51562564401097,76.14494283385912,25.099358690393707,2.2235583418745515,6.048784002629706
143,4.373538377590737,32.09049471277278,51.12959502524003,14.371025760154083,10.358531533938258,5.740868374426618
144,3.01636722583537,3.230962670344728,69.43346356160177,15.685165438095538,17.391756564590658,4.517567487219657
145,10.82375412755811,11.963768266863395,36.379188450708725,2.419911157183437,7.9941450574965875,17.048815486603065
146,4.502674069465473,1.5437243075738194,41.24768228634002,19.376166219533,15.292969663206014,22.048413016484435
147,9.83509124047048,48.34146342356243,39.10772642055362,10.797440583712218,18.29534909816377,18.83225421159319
148,2.529500664801948,24.59128227627806,53.34914060368835,26.371581443889628,21.32508984802741,20.59443447777412
149,2.3441517442759165,40.1434190432332,11.172100380505032,22.22569842108283,5.396767882675432,10.524759156215197
150,0.3424749117296249,36.50248666200117,2.397887189814236,14.106988093935197,9.184266063614087,17.00597067967195
151,7.168335079134735,6.032960226879576,24.634395327295277,3.327011662648484,3.505568306599601,9.210142251564138
152,4.053789780961372,29.841340723163555,56.37446101893174,23.204226418575907,22.82712054964263,13.66312017118464
153,9.507940748236008,16.32152324425192,16.148276169835867,21.594089576448585,21.321022262258797,12.52250600990642
154,5.205308973607129,30.9615843614063,53.874594665993385,4.98379849749989,12.41901399645287,4.599065773740215
155,10.65012770706194,15.064792745325958,77.59296368858163,7.972513808948372,19.36676577065769,10.064047768726402
156,2.0407806727343325,62.19347806449308,7.512057263153471,21.42199596999161,11.98203347725697,25.059379162541127
157,9.554854847511718,12.89030690679077,53.8081694580101,5.001168056780061,14.342470824063474,6.463086700588494
158,8.54256538070916,71.09776081003629,35.50001754436569,24.779317207627187,2.049861938668382,3.478897143266707
159,8.480140291084572,30.777145094873617,69.45138035020042,11.462240480301771,17.371219671426584,10.883096162222316
160,9.292615509285763,62.62215160940965,14.171983155790873,2.3500519898667838,2.937410123610401,20.54878113236385
161,8.371263900372988,46.528596547239935,55.41007617809316,22.025213374615586,18.999555495808156,15.13585397427928
162,6.888423537945569,54.41592210126569,67.04922317184882,10.084761442036465,17.986646016418877,17.70534550819436
163,1.4436936545062633,56.81156771694174,75.56913755792186,14.215478242152086,16.301128048088458,4.932066052541607
164,0.3577879744037711,37.35852126008332,54.65984226317167,3.0322172991029177,0.8316887520695286,16.09265301820076
165,10.129326325972556,40.20423872888334,39.773981120674186,0.0697684008145244,6.971952186742558,8.411010267698318
166,6.783153459728118,38.035694217845645,49.42777921609711,17.225600556419035,6.051589107949386,21.691887514823957
167,8.76191020073794,43.51631997866586,69.51239875829745,13.909729599010754,8.283137371844939,16.36176895627914
168,5.296745866638051,2.1751889859815394,45.64877973110637,16.025541366324973,2.0157831755682865,5.170263222157693
169,1.2903900785863391,29.268122568827128,2.430964775746949,21.43108396027394,21.550029929714444,1.6800336759462398
170,1.377043714228055,44.85796480352669,74.47589564055822,17.458359662417223,12.737451536384654,1.1084634414628511
171,7.541218159518685,44.23154382893396,55.16214008252489,4.718882956339184,7.027059145134541,9.65662275890366
172,4.73336484389409,58.67875100081673,54.12107086217972,9.740858015986197,9.130574892708518,6.91212955301215
173,2.205771993703704,48.47069107357604,17.254012191817374,24.45905982926953,10.28565843161122,16.79834321002521
174,5.407540014155805,73.41786540920975,52.71083761861257,20.78850690679533,13.813669667294198,12.982679709444074
175,0.706298307826475,21.00523511703973,31.50915245233268,15.029200564291363,11.86062683701945,6.916501228139898
176,6.401685421058387,26.577176195301128,52.09863816331936,6.902414940850353,21.1460153839316,3.880182226704579
177,2.958927448786074,28.404689238216925,8.527442424639258,8.155633549539466,11.430160106834096,3.3071938298736896
178,8.77315010700907,34.47014771949839,52.62762436824288,19.762867824812133,22.81963434093619,22.48117019565086
179,3.4139815481593114,61.8638567198095,79.95309806165332,22.98170504302481,19.5827740281372,6.3304271785265485
180,5.007421639899813,17.44861495298153,3.856963108844482,18.12846607732659,4.795741830218724,16.944476845685177
181,0.127825938989107,57.42401532062178,78.17393473770538,21.85730934574793,21.403689936810075,21.077834127642923
182,0.7969157657401477,29.99295354834501,32.55263685782965,20.69971565041096,2.6764271513659503,15.966114090803138
183,4.317429120473533,44.53729839098863,69.66027602698074,4.042007134837859,18.801343295297407,22.34869602282059
184,5.279327181888359,46.80799945874665,62.59083872466188,11.446509948659154,8.754335749961342,10.202236759740336
185,6.600226029312341,27.59079915198115,45.36130087893342,4.130562622371192,20.1934093702366,24.861776956872657
186,3.208288365802336,37.933525185229584,59.07593674010612,6.35136078965359,19.96530387247136,3.46177010863052
187,7.644800747391968,30.56430692392958,70.28124490410784,23.47000986557842,18.53628420270529,2.6558877710959905
188,9.46134636908125,5.115826177809839,32.33122573208264,12.768083072095918,18.17070003506241,17.125995801393533
189,8.578360877826848,32.35023877244517,26.162652925059096,14.454668749751844,7.007620199254938,24.513609676744807
190,0.4358070788319286,7.207111048962861,53.40747084508678,4.818041061149847,1.8611435101788,21.030970002544528
191,5.285576419836119,29.971539131943796,64.62767535530068,8.431338223317493,9.268544111598713,1.9868383453893368
192,1.1542319625999236,43.875961587551856,60.98281078212926,6.216646547552489,3.9910638446897,7.263560562302626
193,2.6624951744878023,42.87670255141906,63.82509190869076,5.5670264419975135,15.98387504475662,24.188291005783416
194,10.853288525938613,49.0339746466157,34.84666518503464,17.22494141953119,7.960293710369068,6.579519252820399
195,1.5674509719166454,7.049351588642345,65.42673729400173,6.9358638864343,22.43903461977804,20.3104310184599
196,5.487769687964917,48.2571201692524,9.616724429648675,17.0644181225513,14.742357778942637,21.4534370941463
197,6.79971307749931,23.098956195537085,43.559127836867965,1.5782745809309553,18.9170529635903,12.881754689985527
198,7.727114675985144,29.52940001414622,0.4606928398497256,3.8279086252317502,3.0480674730625137,10.045071656056203
199,6.156135518356055,63.49098279028023,25.966866392021625,7.412586858003385,19.82633309227032,11.70323524291375
200,0.1074793216110202,0.6682499055867186,29.316922789711832,16.120266756183675,21.22341538180807,5.901082053499468
